INPUT:image	OUTPUT:result	CONFIDENCE:result	
/car-numbers-1/train_unlabelled/4750.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4383.png	no	100.00%	
/car-numbers-1/train_unlabelled/5476.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1902.png	no	99.99%	
/car-numbers-1/train_unlabelled/3088.png	no	98.81%	
/car-numbers-1/train_unlabelled/5366.png	no	98.83%	
/car-numbers-1/train_unlabelled/1576.png	no	99.99%	
/car-numbers-1/train_unlabelled/3670.png	no	98.74%	
/car-numbers-1/train_unlabelled/5252.png	no	98.76%	
/car-numbers-1/train_unlabelled/4051.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3505.png	no	99.99%	
/car-numbers-1/train_unlabelled/4516.png	no	99.99%	
/car-numbers-1/train_unlabelled/5806.png	no	99.99%	
/car-numbers-1/train_unlabelled/3240.png	no	98.81%	
/car-numbers-1/train_unlabelled/2895.png	no	99.99%	
/car-numbers-1/train_unlabelled/836.png	no	98.92%	
/car-numbers-1/train_unlabelled/4967.png	no	98.92%	
/car-numbers-1/train_unlabelled/4387.png	no	99.07%	
/car-numbers-1/train_unlabelled/856.png	no	100.00%	
/car-numbers-1/train_unlabelled/2553.png	no	99.32%	
/car-numbers-1/train_unlabelled/4278.png	no	99.99%	
/car-numbers-1/train_unlabelled/2444.png	no	98.83%	
/car-numbers-1/train_unlabelled/4731.png	no	99.95%	
/car-numbers-1/train_unlabelled/3758.png	no	98.83%	
/car-numbers-1/train_unlabelled/3491.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5384.png	no	99.99%	
/car-numbers-1/train_unlabelled/5705.png	no	98.81%	
/car-numbers-1/train_unlabelled/3755.png	no	98.93%	
/car-numbers-1/train_unlabelled/725.png	no	99.95%	
/car-numbers-1/train_unlabelled/2317.png	no	98.78%	
/car-numbers-1/train_unlabelled/1564.png	no	99.99%	
/car-numbers-1/train_unlabelled/1498.png	no	99.99%	
/car-numbers-1/train_unlabelled/5478.png	no	99.95%	
/car-numbers-1/train_unlabelled/799.png	no	98.83%	
/car-numbers-1/train_unlabelled/2490.png	no	98.83%	
/car-numbers-1/train_unlabelled/2051.png	no	99.99%	
/car-numbers-1/train_unlabelled/2964.png	no	99.99%	
/car-numbers-1/train_unlabelled/2257.png	no	99.99%	
/car-numbers-1/train_unlabelled/2339.png	no	99.99%	
/car-numbers-1/train_unlabelled/2423.png	no	98.82%	
/car-numbers-1/train_unlabelled/3774.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3027.png	no	99.99%	
/car-numbers-1/train_unlabelled/1364.png	no	99.99%	
/car-numbers-1/train_unlabelled/1059.png	no	99.99%	
/car-numbers-1/train_unlabelled/1851.png	no	99.99%	
/car-numbers-1/train_unlabelled/3568.png	no	99.99%	
/car-numbers-1/train_unlabelled/1750.png	no	99.31%	
/car-numbers-1/train_unlabelled/2073.png	no	98.94%	
/car-numbers-1/train_unlabelled/4336.png	no	98.94%	
/car-numbers-1/train_unlabelled/1601.png	no	98.94%	
/car-numbers-1/train_unlabelled/2011.png	no	99.95%	
/car-numbers-1/train_unlabelled/5871.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2901.png	no	98.82%	
/car-numbers-1/train_unlabelled/2022.png	no	98.83%	
/car-numbers-1/train_unlabelled/5572.png	no	99.95%	
/car-numbers-1/train_unlabelled/1085.png	no	98.83%	
/car-numbers-1/train_unlabelled/4487.png	no	98.83%	
/car-numbers-1/train_unlabelled/1225.png	no	99.99%	
/car-numbers-1/train_unlabelled/2962.png	no	82.33%	
/car-numbers-1/train_unlabelled/937.png	no	99.99%	
/car-numbers-1/train_unlabelled/753.png	no	98.82%	
/car-numbers-1/train_unlabelled/4220.png	no	98.82%	
/car-numbers-1/train_unlabelled/5160.png	no	98.82%	
/car-numbers-1/train_unlabelled/2580.png	no	98.81%	
/car-numbers-1/train_unlabelled/4980.png	no	99.81%	
/car-numbers-1/train_unlabelled/2446.png	no	99.23%	
/car-numbers-1/train_unlabelled/2686.png	no	99.23%	
/car-numbers-1/train_unlabelled/3942.png	no	99.23%	
/car-numbers-1/train_unlabelled/2361.png	no	99.23%	
/car-numbers-1/train_unlabelled/3701.png	no	99.23%	
/car-numbers-1/train_unlabelled/2261.png	no	98.82%	
/car-numbers-1/train_unlabelled/5579.png	no	98.83%	
/car-numbers-1/train_unlabelled/3150.png	no	99.99%	
/car-numbers-1/train_unlabelled/1972.png	no	98.83%	
/car-numbers-1/train_unlabelled/5037.png	no	98.83%	
/car-numbers-1/train_unlabelled/2440.png	no	98.83%	
/car-numbers-1/train_unlabelled/1526.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5406.png	_404	99.99%	
/car-numbers-1/train_unlabelled/4157.png	no	98.82%	
/car-numbers-1/train_unlabelled/2262.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3004.png	no	98.83%	
/car-numbers-1/train_unlabelled/5233.png	no	98.83%	
/car-numbers-1/train_unlabelled/4923.png	no	98.82%	
/car-numbers-1/train_unlabelled/2737.png	no	98.83%	
/car-numbers-1/train_unlabelled/1442.png	no	99.13%	
/car-numbers-1/train_unlabelled/1835.png	no	98.83%	
/car-numbers-1/train_unlabelled/4683.png	no	98.81%	
/car-numbers-1/train_unlabelled/2525.png	no	99.99%	
/car-numbers-1/train_unlabelled/4055.png	no	98.82%	
/car-numbers-1/train_unlabelled/3309.png	no	99.99%	
/car-numbers-1/train_unlabelled/5467.png	no	98.82%	
/car-numbers-1/train_unlabelled/2082.png	no	98.81%	
/car-numbers-1/train_unlabelled/5576.png	no	98.81%	
/car-numbers-1/train_unlabelled/1354.png	no	99.99%	
/car-numbers-1/train_unlabelled/2044.png	no	98.83%	
/car-numbers-1/train_unlabelled/3052.png	no	98.81%	
/car-numbers-1/train_unlabelled/4360.png	no	99.99%	
/car-numbers-1/train_unlabelled/5339.png	no	99.99%	
/car-numbers-1/train_unlabelled/949.png	no	98.83%	
/car-numbers-1/train_unlabelled/1107.png	no	98.83%	
/car-numbers-1/train_unlabelled/1246.png	no	99.81%	
/car-numbers-1/train_unlabelled/5707.png	no	98.83%	
/car-numbers-1/train_unlabelled/3227.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4240.png	no	99.99%	
/car-numbers-1/train_unlabelled/1270.png	no	98.82%	
/car-numbers-1/train_unlabelled/2853.png	no	99.22%	
/car-numbers-1/train_unlabelled/4665.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2120.png	no	99.14%	
/car-numbers-1/train_unlabelled/1360.png	no	99.14%	
/car-numbers-1/train_unlabelled/2713.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4239.png	no	99.99%	
/car-numbers-1/train_unlabelled/2773.png	no	98.83%	
/car-numbers-1/train_unlabelled/3754.png	no	98.83%	
/car-numbers-1/train_unlabelled/5481.png	no	98.83%	
/car-numbers-1/train_unlabelled/4344.png	no	98.83%	
/car-numbers-1/train_unlabelled/806.png	no	98.94%	
/car-numbers-1/train_unlabelled/2722.png	no	98.97%	
/car-numbers-1/train_unlabelled/5886.png	no	98.82%	
/car-numbers-1/train_unlabelled/2925.png	no	99.95%	
/car-numbers-1/train_unlabelled/3959.png	no	98.83%	
/car-numbers-1/train_unlabelled/2143.png	no	99.99%	
/car-numbers-1/train_unlabelled/1072.png	no	99.99%	
/car-numbers-1/train_unlabelled/1013.png	no	98.83%	
/car-numbers-1/train_unlabelled/2193.png	no	98.96%	
/car-numbers-1/train_unlabelled/1315.png	no	99.81%	
/car-numbers-1/train_unlabelled/2282.png	no	99.81%	
/car-numbers-1/train_unlabelled/2676.png	no	99.99%	
/car-numbers-1/train_unlabelled/3044.png	no	99.99%	
/car-numbers-1/train_unlabelled/764.png	no	99.99%	
/car-numbers-1/train_unlabelled/602.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3252.png	no	99.99%	
/car-numbers-1/train_unlabelled/5785.png	no	100.00%	
/car-numbers-1/train_unlabelled/1770.png	no	99.99%	
/car-numbers-1/train_unlabelled/1174.png	no	99.99%	
/car-numbers-1/train_unlabelled/2821.png	no	99.99%	
/car-numbers-1/train_unlabelled/2447.png	no	100.00%	
/car-numbers-1/train_unlabelled/2474.png	no	99.99%	
/car-numbers-1/train_unlabelled/3130.png	no	99.99%	
/car-numbers-1/train_unlabelled/2427.png	no	99.99%	
/car-numbers-1/train_unlabelled/759.png	no	99.99%	
/car-numbers-1/train_unlabelled/3991.png	no	99.99%	
/car-numbers-1/train_unlabelled/2926.png	no	99.99%	
/car-numbers-1/train_unlabelled/2929.png	no	100.00%	
/car-numbers-1/train_unlabelled/5159.png	no	99.99%	
/car-numbers-1/train_unlabelled/1411.png	no	98.97%	
/car-numbers-1/train_unlabelled/920.png	no	98.93%	
/car-numbers-1/train_unlabelled/2583.png	no	98.82%	
/car-numbers-1/train_unlabelled/1229.png	no	98.82%	
/car-numbers-1/train_unlabelled/5644.png	no	99.99%	
/car-numbers-1/train_unlabelled/2843.png	no	99.99%	
/car-numbers-1/train_unlabelled/2067.png	no	98.83%	
/car-numbers-1/train_unlabelled/4705.png	no	99.99%	
/car-numbers-1/train_unlabelled/1331.png	no	98.97%	
/car-numbers-1/train_unlabelled/5431.png	no	98.94%	
/car-numbers-1/train_unlabelled/1976.png	no	98.88%	
/car-numbers-1/train_unlabelled/3551.png	no	99.99%	
/car-numbers-1/train_unlabelled/3907.png	no	98.96%	
/car-numbers-1/train_unlabelled/3856.png	no	98.96%	
/car-numbers-1/train_unlabelled/1296.png	no	98.83%	
/car-numbers-1/train_unlabelled/1539.png	no	98.82%	
/car-numbers-1/train_unlabelled/3083.png	no	98.83%	
/car-numbers-1/train_unlabelled/2486.png	no	98.82%	
/car-numbers-1/train_unlabelled/719.png	no	98.82%	
/car-numbers-1/train_unlabelled/1871.png	no	99.99%	
/car-numbers-1/train_unlabelled/5192.png	no	99.99%	
/car-numbers-1/train_unlabelled/3619.png	no	99.99%	
/car-numbers-1/train_unlabelled/3250.png	no	99.99%	
/car-numbers-1/train_unlabelled/4481.png	no	98.78%	
/car-numbers-1/train_unlabelled/4738.png	no	98.71%	
/car-numbers-1/train_unlabelled/4679.png	no	99.99%	
/car-numbers-1/train_unlabelled/4420.png	no	98.83%	
/car-numbers-1/train_unlabelled/1298.png	no	98.83%	
/car-numbers-1/train_unlabelled/3584.png	no	98.83%	
/car-numbers-1/train_unlabelled/3676.png	no	99.14%	
/car-numbers-1/train_unlabelled/3046.png	no	99.11%	
/car-numbers-1/train_unlabelled/3828.png	no	98.83%	
/car-numbers-1/train_unlabelled/5824.png	no	98.76%	
/car-numbers-1/train_unlabelled/4097.png	no	99.99%	
/car-numbers-1/train_unlabelled/4102.png	no	98.81%	
/car-numbers-1/train_unlabelled/3106.png	no	99.11%	
/car-numbers-1/train_unlabelled/3511.png	no	98.83%	
/car-numbers-1/train_unlabelled/5347.png	no	98.83%	
/car-numbers-1/train_unlabelled/1182.png	no	98.83%	
/car-numbers-1/train_unlabelled/3780.png	no	99.11%	
/car-numbers-1/train_unlabelled/5153.png	no	98.72%	
/car-numbers-1/train_unlabelled/1434.png	no	98.64%	
/car-numbers-1/train_unlabelled/4747.png	no	99.11%	
/car-numbers-1/train_unlabelled/3596.png	no	98.82%	
/car-numbers-1/train_unlabelled/4365.png	no	98.82%	
/car-numbers-1/train_unlabelled/4661.png	no	98.83%	
/car-numbers-1/train_unlabelled/5808.png	no	99.99%	
/car-numbers-1/train_unlabelled/3569.png	no	99.13%	
/car-numbers-1/train_unlabelled/5831.png	no	99.09%	
/car-numbers-1/train_unlabelled/3465.png	no	99.14%	
/car-numbers-1/train_unlabelled/5629.png	no	98.73%	
/car-numbers-1/train_unlabelled/2632.png	no	99.99%	
/car-numbers-1/train_unlabelled/3896.png	no	99.99%	
/car-numbers-1/train_unlabelled/5852.png	no	99.99%	
/car-numbers-1/train_unlabelled/4583.png	yes	99.99%	
/car-numbers-1/train_unlabelled/2779.png	no	100.00%	
/car-numbers-1/train_unlabelled/5457.png	no	99.99%	
/car-numbers-1/train_unlabelled/5270.png	no	91.06%	
/car-numbers-1/train_unlabelled/3763.png	no	97.04%	
/car-numbers-1/train_unlabelled/2404.png	no	98.79%	
/car-numbers-1/train_unlabelled/4049.png	no	98.82%	
/car-numbers-1/train_unlabelled/4195.png	no	98.76%	
/car-numbers-1/train_unlabelled/4260.png	no	98.83%	
/car-numbers-1/train_unlabelled/4534.png	no	98.78%	
/car-numbers-1/train_unlabelled/2796.png	no	99.99%	
/car-numbers-1/train_unlabelled/4098.png	no	98.83%	
/car-numbers-1/train_unlabelled/3601.png	no	98.83%	
/car-numbers-1/train_unlabelled/3919.png	no	99.99%	
/car-numbers-1/train_unlabelled/4318.png	no	99.22%	
/car-numbers-1/train_unlabelled/1490.png	no	99.99%	
/car-numbers-1/train_unlabelled/1837.png	no	98.83%	
/car-numbers-1/train_unlabelled/2957.png	yes	99.99%	
/car-numbers-1/train_unlabelled/4632.png	no	99.13%	
/car-numbers-1/train_unlabelled/2370.png	no	98.73%	
/car-numbers-1/train_unlabelled/2968.png	no	98.81%	
/car-numbers-1/train_unlabelled/5397.png	no	99.99%	
/car-numbers-1/train_unlabelled/5204.png	no	98.76%	
/car-numbers-1/train_unlabelled/5400.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2959.png	no	98.71%	
/car-numbers-1/train_unlabelled/2400.png	no	98.83%	
/car-numbers-1/train_unlabelled/998.png	no	98.83%	
/car-numbers-1/train_unlabelled/712.png	no	98.83%	
/car-numbers-1/train_unlabelled/2597.png	no	98.83%	
/car-numbers-1/train_unlabelled/5368.png	no	98.78%	
/car-numbers-1/train_unlabelled/3748.png	no	99.99%	
/car-numbers-1/train_unlabelled/1152.png	no	99.99%	
/car-numbers-1/train_unlabelled/5047.png	no	99.99%	
/car-numbers-1/train_unlabelled/2356.png	no	99.13%	
/car-numbers-1/train_unlabelled/4159.png	no	98.83%	
/car-numbers-1/train_unlabelled/608.png	no	98.83%	
/car-numbers-1/train_unlabelled/888.png	no	98.78%	
/car-numbers-1/train_unlabelled/3895.png	no	98.78%	
/car-numbers-1/train_unlabelled/3668.png	no	98.83%	
/car-numbers-1/train_unlabelled/4887.png	no	98.82%	
/car-numbers-1/train_unlabelled/4064.png	no	99.95%	
/car-numbers-1/train_unlabelled/3863.png	no	98.83%	
/car-numbers-1/train_unlabelled/4019.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4151.png	no	98.83%	
/car-numbers-1/train_unlabelled/3753.png	no	98.83%	
/car-numbers-1/train_unlabelled/1305.png	no	98.83%	
/car-numbers-1/train_unlabelled/2238.png	no	98.82%	
/car-numbers-1/train_unlabelled/4004.png	no	99.13%	
/car-numbers-1/train_unlabelled/5679.png	no	98.82%	
/car-numbers-1/train_unlabelled/4364.png	no	99.31%	
/car-numbers-1/train_unlabelled/1231.png	no	98.94%	
/car-numbers-1/train_unlabelled/4831.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5630.png	no	98.83%	
/car-numbers-1/train_unlabelled/4347.png	no	98.82%	
/car-numbers-1/train_unlabelled/1307.png	no	99.14%	
/car-numbers-1/train_unlabelled/3222.png	no	98.83%	
/car-numbers-1/train_unlabelled/1751.png	no	99.22%	
/car-numbers-1/train_unlabelled/1713.png	no	99.97%	
/car-numbers-1/train_unlabelled/2548.png	no	99.22%	
/car-numbers-1/train_unlabelled/3757.png	no	98.83%	
/car-numbers-1/train_unlabelled/1898.png	no	98.83%	
/car-numbers-1/train_unlabelled/1303.png	no	98.83%	
/car-numbers-1/train_unlabelled/1900.png	no	99.97%	
/car-numbers-1/train_unlabelled/3423.png	no	99.97%	
/car-numbers-1/train_unlabelled/1334.png	no	98.83%	
/car-numbers-1/train_unlabelled/2247.png	no	98.94%	
/car-numbers-1/train_unlabelled/1827.png	no	99.99%	
/car-numbers-1/train_unlabelled/2599.png	no	99.99%	
/car-numbers-1/train_unlabelled/5151.png	no	98.83%	
/car-numbers-1/train_unlabelled/3870.png	no	99.23%	
/car-numbers-1/train_unlabelled/2521.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3515.png	no	99.23%	
/car-numbers-1/train_unlabelled/3577.png	no	99.81%	
/car-numbers-1/train_unlabelled/1603.png	no	99.81%	
/car-numbers-1/train_unlabelled/1265.png	no	98.83%	
/car-numbers-1/train_unlabelled/2849.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5905.png	no	98.83%	
/car-numbers-1/train_unlabelled/4958.png	no	98.83%	
/car-numbers-1/train_unlabelled/4603.png	no	99.81%	
/car-numbers-1/train_unlabelled/5512.png	no	99.99%	
/car-numbers-1/train_unlabelled/5446.png	no	98.97%	
/car-numbers-1/train_unlabelled/1428.png	no	99.99%	
/car-numbers-1/train_unlabelled/5812.png	no	99.99%	
/car-numbers-1/train_unlabelled/1939.png	no	99.99%	
/car-numbers-1/train_unlabelled/1534.png	no	99.95%	
/car-numbers-1/train_unlabelled/3582.png	no	99.99%	
/car-numbers-1/train_unlabelled/2655.png	no	99.95%	
/car-numbers-1/train_unlabelled/2448.png	no	99.99%	
/car-numbers-1/train_unlabelled/2455.png	yes	99.99%	
/car-numbers-1/train_unlabelled/5355.png	no	99.23%	
/car-numbers-1/train_unlabelled/1312.png	no	99.07%	
/car-numbers-1/train_unlabelled/5899.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3805.png	no	99.99%	
/car-numbers-1/train_unlabelled/4840.png	no	99.99%	
/car-numbers-1/train_unlabelled/1278.png	no	100.00%	
/car-numbers-1/train_unlabelled/5474.png	no	98.83%	
/car-numbers-1/train_unlabelled/2762.png	no	99.99%	
/car-numbers-1/train_unlabelled/4639.png	no	99.95%	
/car-numbers-1/train_unlabelled/1921.png	no	99.99%	
/car-numbers-1/train_unlabelled/1208.png	no	99.99%	
/car-numbers-1/train_unlabelled/5561.png	no	99.99%	
/car-numbers-1/train_unlabelled/5842.png	no	98.83%	
/car-numbers-1/train_unlabelled/2815.png	no	99.99%	
/car-numbers-1/train_unlabelled/1027.png	no	98.83%	
/car-numbers-1/train_unlabelled/4273.png	no	99.99%	
/car-numbers-1/train_unlabelled/1701.png	no	99.99%	
/car-numbers-1/train_unlabelled/4567.png	no	99.99%	
/car-numbers-1/train_unlabelled/5488.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3580.png	no	100.00%	
/car-numbers-1/train_unlabelled/3686.png	no	99.99%	
/car-numbers-1/train_unlabelled/5830.png	no	99.71%	
/car-numbers-1/train_unlabelled/4060.png	no	99.99%	
/car-numbers-1/train_unlabelled/2832.png	no	99.99%	
/car-numbers-1/train_unlabelled/4302.png	no	99.81%	
/car-numbers-1/train_unlabelled/1219.png	no	99.99%	
/car-numbers-1/train_unlabelled/3722.png	no	98.83%	
/car-numbers-1/train_unlabelled/3558.png	no	98.83%	
/car-numbers-1/train_unlabelled/1258.png	no	81.29%	
/car-numbers-1/train_unlabelled/3051.png	no	99.99%	
/car-numbers-1/train_unlabelled/693.png	no	99.99%	
/car-numbers-1/train_unlabelled/1456.png	no	99.99%	
/car-numbers-1/train_unlabelled/2312.png	no	99.99%	
/car-numbers-1/train_unlabelled/3169.png	no	98.82%	
/car-numbers-1/train_unlabelled/2308.png	no	99.99%	
/car-numbers-1/train_unlabelled/1703.png	no	99.95%	
/car-numbers-1/train_unlabelled/844.png	no	98.82%	
/car-numbers-1/train_unlabelled/4523.png	no	98.82%	
/car-numbers-1/train_unlabelled/4844.png	no	99.99%	
/car-numbers-1/train_unlabelled/2114.png	no	98.83%	
/car-numbers-1/train_unlabelled/4479.png	no	99.99%	
/car-numbers-1/train_unlabelled/4539.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4063.png	no	99.99%	
/car-numbers-1/train_unlabelled/612.png	no	98.82%	
/car-numbers-1/train_unlabelled/5872.png	no	98.82%	
/car-numbers-1/train_unlabelled/3361.png	no	98.83%	
/car-numbers-1/train_unlabelled/3072.png	no	99.99%	
/car-numbers-1/train_unlabelled/5020.png	no	98.34%	
/car-numbers-1/train_unlabelled/929.png	no	98.83%	
/car-numbers-1/train_unlabelled/1154.png	no	98.83%	
/car-numbers-1/train_unlabelled/4983.png	no	99.99%	
/car-numbers-1/train_unlabelled/2456.png	no	98.82%	
/car-numbers-1/train_unlabelled/4008.png	no	98.82%	
/car-numbers-1/train_unlabelled/4820.png	no	98.82%	
/car-numbers-1/train_unlabelled/4447.png	no	99.95%	
/car-numbers-1/train_unlabelled/5138.png	no	98.83%	
/car-numbers-1/train_unlabelled/3358.png	no	99.99%	
/car-numbers-1/train_unlabelled/3391.png	no	98.83%	
/car-numbers-1/train_unlabelled/5191.png	no	99.99%	
/car-numbers-1/train_unlabelled/2694.png	no	99.99%	
/car-numbers-1/train_unlabelled/5555.png	no	98.83%	
/car-numbers-1/train_unlabelled/5180.png	no	98.83%	
/car-numbers-1/train_unlabelled/2118.png	no	79.39%	
/car-numbers-1/train_unlabelled/3719.png	no	99.99%	
/car-numbers-1/train_unlabelled/2269.png	no	99.14%	
/car-numbers-1/train_unlabelled/1679.png	no	98.78%	
/car-numbers-1/train_unlabelled/3230.png	no	99.10%	
/car-numbers-1/train_unlabelled/1779.png	no	98.83%	
/car-numbers-1/train_unlabelled/2928.png	no	99.10%	
/car-numbers-1/train_unlabelled/1405.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1388.png	no	99.95%	
/car-numbers-1/train_unlabelled/4766.png	no	99.99%	
/car-numbers-1/train_unlabelled/3622.png	no	99.99%	
/car-numbers-1/train_unlabelled/3328.png	no	99.99%	
/car-numbers-1/train_unlabelled/3823.png	no	99.99%	
/car-numbers-1/train_unlabelled/794.png	no	100.00%	
/car-numbers-1/train_unlabelled/1687.png	no	99.99%	
/car-numbers-1/train_unlabelled/4592.png	yes	100.00%	
/car-numbers-1/train_unlabelled/1870.png	no	99.95%	
/car-numbers-1/train_unlabelled/2830.png	no	99.99%	
/car-numbers-1/train_unlabelled/2865.png	no	99.59%	
/car-numbers-1/train_unlabelled/2974.png	no	98.82%	
/car-numbers-1/train_unlabelled/2549.png	no	98.82%	
/car-numbers-1/train_unlabelled/2068.png	no	99.14%	
/car-numbers-1/train_unlabelled/863.png	no	99.24%	
/car-numbers-1/train_unlabelled/4139.png	no	99.13%	
/car-numbers-1/train_unlabelled/4950.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4650.png	no	99.99%	
/car-numbers-1/train_unlabelled/1425.png	no	98.78%	
/car-numbers-1/train_unlabelled/3313.png	yes	100.00%	
/car-numbers-1/train_unlabelled/2868.png	no	99.99%	
/car-numbers-1/train_unlabelled/2204.png	no	99.99%	
/car-numbers-1/train_unlabelled/2707.png	no	99.99%	
/car-numbers-1/train_unlabelled/5791.png	no	98.83%	
/car-numbers-1/train_unlabelled/4817.png	no	98.83%	
/car-numbers-1/train_unlabelled/2426.png	no	98.78%	
/car-numbers-1/train_unlabelled/2382.png	no	98.78%	
/car-numbers-1/train_unlabelled/5867.png	no	98.90%	
/car-numbers-1/train_unlabelled/5685.png	no	99.95%	
/car-numbers-1/train_unlabelled/4013.png	no	98.58%	
/car-numbers-1/train_unlabelled/4455.png	no	98.76%	
/car-numbers-1/train_unlabelled/4228.png	no	98.83%	
/car-numbers-1/train_unlabelled/3479.png	no	98.82%	
/car-numbers-1/train_unlabelled/3983.png	no	98.82%	
/car-numbers-1/train_unlabelled/4299.png	no	98.75%	
/car-numbers-1/train_unlabelled/1122.png	no	98.82%	
/car-numbers-1/train_unlabelled/4689.png	no	98.94%	
/car-numbers-1/train_unlabelled/4854.png	no	98.93%	
/car-numbers-1/train_unlabelled/5525.png	no	98.94%	
/car-numbers-1/train_unlabelled/4878.png	no	98.94%	
/car-numbers-1/train_unlabelled/3984.png	no	98.94%	
/car-numbers-1/train_unlabelled/3076.png	no	98.94%	
/car-numbers-1/train_unlabelled/3410.png	no	98.83%	
/car-numbers-1/train_unlabelled/5523.png	no	98.81%	
/car-numbers-1/train_unlabelled/3089.png	yes	100.00%	
/car-numbers-1/train_unlabelled/3749.png	no	98.81%	
/car-numbers-1/train_unlabelled/4788.png	no	98.76%	
/car-numbers-1/train_unlabelled/2855.png	no	98.83%	
/car-numbers-1/train_unlabelled/1675.png	no	98.81%	
/car-numbers-1/train_unlabelled/3578.png	no	98.83%	
/car-numbers-1/train_unlabelled/5116.png	no	98.83%	
/car-numbers-1/train_unlabelled/1722.png	no	98.81%	
/car-numbers-1/train_unlabelled/664.png	no	98.75%	
/car-numbers-1/train_unlabelled/1815.png	no	98.83%	
/car-numbers-1/train_unlabelled/1689.png	no	98.76%	
/car-numbers-1/train_unlabelled/1347.png	no	98.91%	
/car-numbers-1/train_unlabelled/4783.png	no	98.76%	
/car-numbers-1/train_unlabelled/2385.png	no	98.91%	
/car-numbers-1/train_unlabelled/5879.png	no	98.74%	
/car-numbers-1/train_unlabelled/2213.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5900.png	no	99.95%	
/car-numbers-1/train_unlabelled/3585.png	yes	100.00%	
/car-numbers-1/train_unlabelled/4578.png	no	98.97%	
/car-numbers-1/train_unlabelled/4802.png	no	98.83%	
/car-numbers-1/train_unlabelled/3918.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5469.png	no	99.99%	
/car-numbers-1/train_unlabelled/3936.png	no	98.97%	
/car-numbers-1/train_unlabelled/3786.png	no	98.96%	
/car-numbers-1/train_unlabelled/4456.png	no	98.96%	
/car-numbers-1/train_unlabelled/4283.png	no	98.96%	
/car-numbers-1/train_unlabelled/2107.png	no	99.99%	
/car-numbers-1/train_unlabelled/671.png	no	98.82%	
/car-numbers-1/train_unlabelled/1170.png	no	98.83%	
/car-numbers-1/train_unlabelled/4171.png	no	98.83%	
/car-numbers-1/train_unlabelled/3795.png	no	98.83%	
/car-numbers-1/train_unlabelled/2552.png	no	98.83%	
/car-numbers-1/train_unlabelled/4806.png	no	99.95%	
/car-numbers-1/train_unlabelled/953.png	no	98.81%	
/car-numbers-1/train_unlabelled/1748.png	no	99.99%	
/car-numbers-1/train_unlabelled/5395.png	no	98.82%	
/car-numbers-1/train_unlabelled/5928.png	no	98.82%	
/car-numbers-1/train_unlabelled/4179.png	no	98.82%	
/car-numbers-1/train_unlabelled/740.png	no	98.82%	
/car-numbers-1/train_unlabelled/1200.png	no	99.99%	
/car-numbers-1/train_unlabelled/3463.png	no	99.95%	
/car-numbers-1/train_unlabelled/1376.png	no	98.92%	
/car-numbers-1/train_unlabelled/3641.png	no	99.99%	
/car-numbers-1/train_unlabelled/4308.png	no	99.95%	
/car-numbers-1/train_unlabelled/1542.png	no	98.82%	
/car-numbers-1/train_unlabelled/2734.png	no	98.82%	
/car-numbers-1/train_unlabelled/4606.png	no	98.82%	
/car-numbers-1/train_unlabelled/5114.png	no	99.99%	
/car-numbers-1/train_unlabelled/2863.png	no	98.82%	
/car-numbers-1/train_unlabelled/5145.png	yes	100.00%	
/car-numbers-1/train_unlabelled/615.png	no	99.14%	
/car-numbers-1/train_unlabelled/4334.png	no	99.99%	
/car-numbers-1/train_unlabelled/4103.png	no	98.83%	
/car-numbers-1/train_unlabelled/1969.png	no	98.83%	
/car-numbers-1/train_unlabelled/5096.png	no	99.99%	
/car-numbers-1/train_unlabelled/4224.png	yes	100.00%	
/car-numbers-1/train_unlabelled/5036.png	no	99.23%	
/car-numbers-1/train_unlabelled/2934.png	no	99.99%	
/car-numbers-1/train_unlabelled/1780.png	no	99.14%	
/car-numbers-1/train_unlabelled/5328.png	no	98.83%	
/car-numbers-1/train_unlabelled/5492.png	no	99.99%	
/car-numbers-1/train_unlabelled/3799.png	no	99.14%	
/car-numbers-1/train_unlabelled/4664.png	no	99.23%	
/car-numbers-1/train_unlabelled/3708.png	no	98.83%	
